id,party_name,vehicle_no,tare_wt
73927,Party_73927,MH27AB73927,7562.005
73928,Party_73928,MH28AB73928,4070.01
73929,Party_73929,MH29AB73929,11991.101
73930,Party_73930,MH30AB73930,6713.393
73931,Party_73931,MH31AB73931,10648.068
73932,Party_73932,MH32AB73932,10638.905
73933,Party_73933,MH33AB73933,11594.445
73934,Party_73934,MH34AB73934,2144.636
73935,Party_73935,MH35AB73935,2250.268
73936,Party_73936,MH36AB73936,2393.05
73937,Party_73937,MH37AB73937,2141.453
73938,Party_73938,MH38AB73938,10966.095
73939,Party_73939,MH39AB73939,8851.771
73940,Party_73940,MH40AB73940,10884.26
73941,Party_73941,MH41AB73941,3911.986
73942,Party_73942,MH42AB73942,12292.429
73943,Party_73943,MH43AB73943,14446.31
73944,Party_73944,MH44AB73944,9793.857
73945,Party_73945,MH45AB73945,14232.264
73946,Party_73946,MH46AB73946,8631.791
73947,Party_73947,MH47AB73947,8309.548
73948,Party_73948,MH48AB73948,6890.231
73949,Party_73949,MH49AB73949,3462.011
73950,Party_73950,MH50AB73950,9097.853
73951,Party_73951,MH51AB73951,13535.182
73952,Party_73952,MH52AB73952,9258.178
73953,Party_73953,MH53AB73953,4157.193
73954,Party_73954,MH54AB73954,5459.767
73955,Party_73955,MH55AB73955,7499.429
73956,Party_73956,MH56AB73956,9948.411
73957,Party_73957,MH57AB73957,8388.098
73958,Party_73958,MH58AB73958,12110.795
73959,Party_73959,MH59AB73959,14816.803
73960,Party_73960,MH60AB73960,5816.03
73961,Party_73961,MH61AB73961,12448.587
73962,Party_73962,MH62AB73962,5864.304
73963,Party_73963,MH63AB73963,10461.365
73964,Party_73964,MH64AB73964,13204.783
73965,Party_73965,MH65AB73965,11473.482
73966,Party_73966,MH66AB73966,14368.154
73967,Party_73967,MH67AB73967,2365.58
73968,Party_73968,MH68AB73968,13254.293
73969,Party_73969,MH69AB73969,9336.415
73970,Party_73970,MH70AB73970,5729.619
73971,Party_73971,MH71AB73971,11079.083
73972,Party_73972,MH72AB73972,7502.931
73973,Party_73973,MH73AB73973,9704.259
73974,Party_73974,MH74AB73974,9497.557
73975,Party_73975,MH75AB73975,5780.693
73976,Party_73976,MH76AB73976,11746.113
73977,Party_73977,MH77AB73977,4372.39
73978,Party_73978,MH78AB73978,14939.687
73979,Party_73979,MH79AB73979,2404.122
73980,Party_73980,MH80AB73980,12818.13
73981,Party_73981,MH81AB73981,14663.454
73982,Party_73982,MH82AB73982,10341.537
73983,Party_73983,MH83AB73983,7123.436
73984,Party_73984,MH84AB73984,4336.152
73985,Party_73985,MH85AB73985,12230.999
73986,Party_73986,MH86AB73986,10626.468
73987,Party_73987,MH87AB73987,14039.278
73988,Party_73988,MH88AB73988,9544.452
73989,Party_73989,MH89AB73989,3152.179
73990,Party_73990,MH90AB73990,11177.491
73991,Party_73991,MH91AB73991,14919.458
73992,Party_73992,MH92AB73992,5267.59
73993,Party_73993,MH93AB73993,11341.221
73994,Party_73994,MH94AB73994,14080.597
73995,Party_73995,MH95AB73995,8513.052
73996,Party_73996,MH96AB73996,8721.093
73997,Party_73997,MH97AB73997,9938.189
73998,Party_73998,MH98AB73998,14235.72
73999,Party_73999,MH99AB73999,5840.467
74000,Party_74000,MH00AB74000,5776.74
74001,Party_74001,MH01AB74001,8455.322
74002,Party_74002,MH02AB74002,7418.419
74003,Party_74003,MH03AB74003,12387.184
74004,Party_74004,MH04AB74004,5968.45
74005,Party_74005,MH05AB74005,5616.481
74006,Party_74006,MH06AB74006,10899.435
74007,Party_74007,MH07AB74007,7410.641
74008,Party_74008,MH08AB74008,4459.659
74009,Party_74009,MH09AB74009,9672.095
74010,Party_74010,MH10AB74010,13992.267
74011,Party_74011,MH11AB74011,11253.003
74012,Party_74012,MH12AB74012,2524.5
74013,Party_74013,MH13AB74013,6642.394
74014,Party_74014,MH14AB74014,5871.815
74015,Party_74015,MH15AB74015,14060.979
74016,Party_74016,MH16AB74016,6536.923
74017,Party_74017,MH17AB74017,2124.079
74018,Party_74018,MH18AB74018,14272.583
74019,Party_74019,MH19AB74019,8872.835
74020,Party_74020,MH20AB74020,11021.249
74021,Party_74021,MH21AB74021,13409.598
74022,Party_74022,MH22AB74022,9165.366
74023,Party_74023,MH23AB74023,13123.39
74024,Party_74024,MH24AB74024,3773.387
74025,Party_74025,MH25AB74025,3137.246
74026,Party_74026,MH26AB74026,14705.421
74027,Party_74027,MH27AB74027,5605.749
74028,Party_74028,MH28AB74028,13997.445
74029,Party_74029,MH29AB74029,11917.318
74030,Party_74030,MH30AB74030,2490.901
74031,Party_74031,MH31AB74031,4491.394
74032,Party_74032,MH32AB74032,14068.331
74033,Party_74033,MH33AB74033,12673.889
74034,Party_74034,MH34AB74034,14684.704
74035,Party_74035,MH35AB74035,6113.333
74036,Party_74036,MH36AB74036,14231.75
74037,Party_74037,MH37AB74037,8113.03
74038,Party_74038,MH38AB74038,11508.848
74039,Party_74039,MH39AB74039,7177.197
74040,Party_74040,MH40AB74040,10435.326
74041,Party_74041,MH41AB74041,12082.905
74042,Party_74042,MH42AB74042,12996.506
74043,Party_74043,MH43AB74043,2940.57
74044,Party_74044,MH44AB74044,11708.096
74045,Party_74045,MH45AB74045,14933.595
74046,Party_74046,MH46AB74046,11708.814
74047,Party_74047,MH47AB74047,3129.485
74048,Party_74048,MH48AB74048,4055.637
74049,Party_74049,MH49AB74049,4262.195
74050,Party_74050,MH50AB74050,2907.896
74051,Party_74051,MH51AB74051,8738.657
74052,Party_74052,MH52AB74052,11581.948
74053,Party_74053,MH53AB74053,4952.661
74054,Party_74054,MH54AB74054,4127.393
74055,Party_74055,MH55AB74055,6016.758
74056,Party_74056,MH56AB74056,3236.554
74057,Party_74057,MH57AB74057,5563.627
74058,Party_74058,MH58AB74058,11532.5
74059,Party_74059,MH59AB74059,3325.602
74060,Party_74060,MH60AB74060,8887.472
74061,Party_74061,MH61AB74061,6940.091
74062,Party_74062,MH62AB74062,4610.225
74063,Party_74063,MH63AB74063,10827.007
74064,Party_74064,MH64AB74064,4420.916
74065,Party_74065,MH65AB74065,7456.544
74066,Party_74066,MH66AB74066,13348.492
74067,Party_74067,MH67AB74067,12995.415
74068,Party_74068,MH68AB74068,13173.633
74069,Party_74069,MH69AB74069,3246.585
74070,Party_74070,MH70AB74070,4715.922
74071,Party_74071,MH71AB74071,11635.171
74072,Party_74072,MH72AB74072,9072.023
74073,Party_74073,MH73AB74073,3897.28
74074,Party_74074,MH74AB74074,11401.209
74075,Party_74075,MH75AB74075,6126.795
74076,Party_74076,MH76AB74076,12265.066
74077,Party_74077,MH77AB74077,10393.108
74078,Party_74078,MH78AB74078,7834.493
74079,Party_74079,MH79AB74079,3693.423
74080,Party_74080,MH80AB74080,13631.331
74081,Party_74081,MH81AB74081,8822.387
74082,Party_74082,MH82AB74082,6468.952
74083,Party_74083,MH83AB74083,8326.116
74084,Party_74084,MH84AB74084,8980.317
74085,Party_74085,MH85AB74085,2657.996
74086,Party_74086,MH86AB74086,5662.162
74087,Party_74087,MH87AB74087,5145.141
74088,Party_74088,MH88AB74088,3912.413
74089,Party_74089,MH89AB74089,12883.524
74090,Party_74090,MH90AB74090,8225.674
74091,Party_74091,MH91AB74091,14278.09
74092,Party_74092,MH92AB74092,2669.84
74093,Party_74093,MH93AB74093,4129.954
74094,Party_74094,MH94AB74094,9061.927
74095,Party_74095,MH95AB74095,7636.131
74096,Party_74096,MH96AB74096,2104.491
74097,Party_74097,MH97AB74097,9195.561
74098,Party_74098,MH98AB74098,5435.201
74099,Party_74099,MH99AB74099,13461.299
74100,Party_74100,MH00AB74100,9800.591
74101,Party_74101,MH01AB74101,2472.94
74102,Party_74102,MH02AB74102,10043.439
74103,Party_74103,MH03AB74103,9428.777
74104,Party_74104,MH04AB74104,9968.734
74105,Party_74105,MH05AB74105,4451.409
74106,Party_74106,MH06AB74106,5753.668
74107,Party_74107,MH07AB74107,8044.757
74108,Party_74108,MH08AB74108,4913.896
74109,Party_74109,MH09AB74109,11903.454
74110,Party_74110,MH10AB74110,2765.54
74111,Party_74111,MH11AB74111,12702.09
74112,Party_74112,MH12AB74112,8496.735
74113,Party_74113,MH13AB74113,3112.364
74114,Party_74114,MH14AB74114,13612.134
74115,Party_74115,MH15AB74115,13537.297
74116,Party_74116,MH16AB74116,2585.775
74117,Party_74117,MH17AB74117,14743.536
74118,Party_74118,MH18AB74118,10933.523
74119,Party_74119,MH19AB74119,3125.856
74120,Party_74120,MH20AB74120,3454.969
74121,Party_74121,MH21AB74121,12373.779
74122,Party_74122,MH22AB74122,3286.7
74123,Party_74123,MH23AB74123,12322.119
74124,Party_74124,MH24AB74124,12792.959
74125,Party_74125,MH25AB74125,4154.914
74126,Party_74126,MH26AB74126,14220.761
74127,Party_74127,MH27AB74127,6065.218
74128,Party_74128,MH28AB74128,5567.367
74129,Party_74129,MH29AB74129,14228.843
74130,Party_74130,MH30AB74130,4853.446
74131,Party_74131,MH31AB74131,4167.018
74132,Party_74132,MH32AB74132,6921.502
74133,Party_74133,MH33AB74133,12860.728
74134,Party_74134,MH34AB74134,5464.461
74135,Party_74135,MH35AB74135,12648.142
74136,Party_74136,MH36AB74136,6464.089
74137,Party_74137,MH37AB74137,3785.007
74138,Party_74138,MH38AB74138,13325.405
74139,Party_74139,MH39AB74139,11472.09
74140,Party_74140,MH40AB74140,7339.031
74141,Party_74141,MH41AB74141,6675.692
74142,Party_74142,MH42AB74142,3102.978
74143,Party_74143,MH43AB74143,14222.978
74144,Party_74144,MH44AB74144,12759.675
74145,Party_74145,MH45AB74145,5063.507
74146,Party_74146,MH46AB74146,14723.609
74147,Party_74147,MH47AB74147,9854.8
74148,Party_74148,MH48AB74148,11998.919
74149,Party_74149,MH49AB74149,13932.329
74150,Party_74150,MH50AB74150,2689.319
74151,Party_74151,MH51AB74151,11138.107
74152,Party_74152,MH52AB74152,4030.757
74153,Party_74153,MH53AB74153,8880.078
74154,Party_74154,MH54AB74154,3224.661
74155,Party_74155,MH55AB74155,6953.898
74156,Party_74156,MH56AB74156,6862.557
74157,Party_74157,MH57AB74157,10438.273
74158,Party_74158,MH58AB74158,5483.071
74159,Party_74159,MH59AB74159,5872.507
74160,Party_74160,MH60AB74160,8392.794
74161,Party_74161,MH61AB74161,4472.163
74162,Party_74162,MH62AB74162,11015.468
74163,Party_74163,MH63AB74163,12781.706
74164,Party_74164,MH64AB74164,7455.127
74165,Party_74165,MH65AB74165,13591.657
74166,Party_74166,MH66AB74166,10889.192
74167,Party_74167,MH67AB74167,5423.981
74168,Party_74168,MH68AB74168,4673.762
74169,Party_74169,MH69AB74169,3131.243
74170,Party_74170,MH70AB74170,11992.146
74171,Party_74171,MH71AB74171,14614.774
74172,Party_74172,MH72AB74172,11561.451
74173,Party_74173,MH73AB74173,11601.126
74174,Party_74174,MH74AB74174,6687.73
74175,Party_74175,MH75AB74175,3478.017
74176,Party_74176,MH76AB74176,13227.83
74177,Party_74177,MH77AB74177,9143.337
74178,Party_74178,MH78AB74178,14319.921
74179,Party_74179,MH79AB74179,3552.639
74180,Party_74180,MH80AB74180,13082.818
74181,Party_74181,MH81AB74181,13559.008
74182,Party_74182,MH82AB74182,12798.706
74183,Party_74183,MH83AB74183,13602.188
74184,Party_74184,MH84AB74184,13858.801
74185,Party_74185,MH85AB74185,4423.687
74186,Party_74186,MH86AB74186,3353.331
74187,Party_74187,MH87AB74187,3557.527
74188,Party_74188,MH88AB74188,8529.314
74189,Party_74189,MH89AB74189,4956.826
74190,Party_74190,MH90AB74190,7911.811
74191,Party_74191,MH91AB74191,8635.214
74192,Party_74192,MH92AB74192,6880.913
74193,Party_74193,MH93AB74193,10736.386
74194,Party_74194,MH94AB74194,13746.628
74195,Party_74195,MH95AB74195,8391.992
74196,Party_74196,MH96AB74196,7340.443
74197,Party_74197,MH97AB74197,14516.346
74198,Party_74198,MH98AB74198,4584.567
74199,Party_74199,MH99AB74199,13903.615
74200,Party_74200,MH00AB74200,8402.223
74201,Party_74201,MH01AB74201,6240.91
74202,Party_74202,MH02AB74202,6462.91
74203,Party_74203,MH03AB74203,5912.691
74204,Party_74204,MH04AB74204,5316.313
74205,Party_74205,MH05AB74205,2081.423
74206,Party_74206,MH06AB74206,8407.929
74207,Party_74207,MH07AB74207,11127.965
74208,Party_74208,MH08AB74208,3296.69
74209,Party_74209,MH09AB74209,10453.346
74210,Party_74210,MH10AB74210,13081.115
74211,Party_74211,MH11AB74211,7935.637
74212,Party_74212,MH12AB74212,4797.391
74213,Party_74213,MH13AB74213,2566.128
74214,Party_74214,MH14AB74214,10094.42
74215,Party_74215,MH15AB74215,14078.264
74216,Party_74216,MH16AB74216,5465.181
74217,Party_74217,MH17AB74217,2159.131
74218,Party_74218,MH18AB74218,9802.36
74219,Party_74219,MH19AB74219,4065.282
74220,Party_74220,MH20AB74220,12402.612
74221,Party_74221,MH21AB74221,7490.26
74222,Party_74222,MH22AB74222,13426.554
74223,Party_74223,MH23AB74223,8589.784
74224,Party_74224,MH24AB74224,2698.526
74225,Party_74225,MH25AB74225,8295.817
74226,Party_74226,MH26AB74226,11394.411
74227,Party_74227,MH27AB74227,9717.557
74228,Party_74228,MH28AB74228,9085.782
74229,Party_74229,MH29AB74229,7468.732
74230,Party_74230,MH30AB74230,10678.744
74231,Party_74231,MH31AB74231,3640.065
74232,Party_74232,MH32AB74232,14744.126
74233,Party_74233,MH33AB74233,14083.152
74234,Party_74234,MH34AB74234,6542.729
74235,Party_74235,MH35AB74235,14378.554
74236,Party_74236,MH36AB74236,6308.408
74237,Party_74237,MH37AB74237,3754.054
74238,Party_74238,MH38AB74238,4091.995
74239,Party_74239,MH39AB74239,5460.675
74240,Party_74240,MH40AB74240,8921.814
74241,Party_74241,MH41AB74241,13846.611
74242,Party_74242,MH42AB74242,9682.823
74243,Party_74243,MH43AB74243,11855.063
74244,Party_74244,MH44AB74244,10760.626
74245,Party_74245,MH45AB74245,8850.629
74246,Party_74246,MH46AB74246,9829.759
74247,Party_74247,MH47AB74247,8024.844
74248,Party_74248,MH48AB74248,8319.19
74249,Party_74249,MH49AB74249,7092.033
74250,Party_74250,MH50AB74250,6760.697
74251,Party_74251,MH51AB74251,7789.72
74252,Party_74252,MH52AB74252,5310.064
74253,Party_74253,MH53AB74253,8266.082
74254,Party_74254,MH54AB74254,10442.645
74255,Party_74255,MH55AB74255,3631.732
74256,Party_74256,MH56AB74256,10851.476
74257,Party_74257,MH57AB74257,13932.185
74258,Party_74258,MH58AB74258,3570.714
74259,Party_74259,MH59AB74259,2007.73
74260,Party_74260,MH60AB74260,5298.12
74261,Party_74261,MH61AB74261,9321.589
74262,Party_74262,MH62AB74262,13125.17
74263,Party_74263,MH63AB74263,10449.661
74264,Party_74264,MH64AB74264,7839.257
74265,Party_74265,MH65AB74265,5031.176
74266,Party_74266,MH66AB74266,11954.97
74267,Party_74267,MH67AB74267,6906.944
74268,Party_74268,MH68AB74268,12282.662
74269,Party_74269,MH69AB74269,3527.579
74270,Party_74270,MH70AB74270,13526.834
74271,Party_74271,MH71AB74271,11612.086
74272,Party_74272,MH72AB74272,5375.884
74273,Party_74273,MH73AB74273,6821.648
74274,Party_74274,MH74AB74274,9055.487
74275,Party_74275,MH75AB74275,5596.44
74276,Party_74276,MH76AB74276,6309.863
74277,Party_74277,MH77AB74277,3224.175
74278,Party_74278,MH78AB74278,6998.438
74279,Party_74279,MH79AB74279,13404.623
74280,Party_74280,MH80AB74280,12245.168
74281,Party_74281,MH81AB74281,4101.37
74282,Party_74282,MH82AB74282,4833.579
74283,Party_74283,MH83AB74283,5275.698
74284,Party_74284,MH84AB74284,7294.921
74285,Party_74285,MH85AB74285,9370.772
74286,Party_74286,MH86AB74286,9601.47
74287,Party_74287,MH87AB74287,8485.475
74288,Party_74288,MH88AB74288,7833.676
74289,Party_74289,MH89AB74289,6344.014
74290,Party_74290,MH90AB74290,6168.863
74291,Party_74291,MH91AB74291,8300.324
74292,Party_74292,MH92AB74292,12613.524
74293,Party_74293,MH93AB74293,9626.679
74294,Party_74294,MH94AB74294,3271.609
74295,Party_74295,MH95AB74295,13235.399
74296,Party_74296,MH96AB74296,11392.149
74297,Party_74297,MH97AB74297,10121.114
74298,Party_74298,MH98AB74298,6830.304
74299,Party_74299,MH99AB74299,6787.606
74300,Party_74300,MH00AB74300,7738.945
74301,Party_74301,MH01AB74301,7967.184
74302,Party_74302,MH02AB74302,12507.403
74303,Party_74303,MH03AB74303,12235.485
74304,Party_74304,MH04AB74304,8018.755
74305,Party_74305,MH05AB74305,9663.54
74306,Party_74306,MH06AB74306,4076.682
74307,Party_74307,MH07AB74307,9293.899
74308,Party_74308,MH08AB74308,7440.388
74309,Party_74309,MH09AB74309,9509.592
74310,Party_74310,MH10AB74310,2242.34
74311,Party_74311,MH11AB74311,11612.338
74312,Party_74312,MH12AB74312,9281.764
74313,Party_74313,MH13AB74313,3054.234
74314,Party_74314,MH14AB74314,4157.298
74315,Party_74315,MH15AB74315,10415.002
74316,Party_74316,MH16AB74316,3331.315
74317,Party_74317,MH17AB74317,12934.435
74318,Party_74318,MH18AB74318,11996.919
74319,Party_74319,MH19AB74319,12685.148
74320,Party_74320,MH20AB74320,11145.075
74321,Party_74321,MH21AB74321,5365.788
74322,Party_74322,MH22AB74322,7320.969
74323,Party_74323,MH23AB74323,3720.358
74324,Party_74324,MH24AB74324,4606.989
74325,Party_74325,MH25AB74325,3433.925
74326,Party_74326,MH26AB74326,11756.448
74327,Party_74327,MH27AB74327,10015.212
74328,Party_74328,MH28AB74328,10140.865
74329,Party_74329,MH29AB74329,14748.897
74330,Party_74330,MH30AB74330,11138.95
74331,Party_74331,MH31AB74331,3485.191
74332,Party_74332,MH32AB74332,2186.728
74333,Party_74333,MH33AB74333,5863.126
74334,Party_74334,MH34AB74334,12828.863
74335,Party_74335,MH35AB74335,13326.11
74336,Party_74336,MH36AB74336,12461.261
74337,Party_74337,MH37AB74337,10541.169
74338,Party_74338,MH38AB74338,3266.332
74339,Party_74339,MH39AB74339,7414.874
74340,Party_74340,MH40AB74340,7209.935
74341,Party_74341,MH41AB74341,12628.827
74342,Party_74342,MH42AB74342,11663.639
74343,Party_74343,MH43AB74343,7071.047
74344,Party_74344,MH44AB74344,13719.881
74345,Party_74345,MH45AB74345,12513.365
74346,Party_74346,MH46AB74346,10437.15
74347,Party_74347,MH47AB74347,6031.667
74348,Party_74348,MH48AB74348,3147.381
74349,Party_74349,MH49AB74349,13126.002
74350,Party_74350,MH50AB74350,4489.944
74351,Party_74351,MH51AB74351,9978.895
74352,Party_74352,MH52AB74352,12264.969
74353,Party_74353,MH53AB74353,13885.112
74354,Party_74354,MH54AB74354,3605.665
74355,Party_74355,MH55AB74355,4111.422
74356,Party_74356,MH56AB74356,9992.618
74357,Party_74357,MH57AB74357,14906.648
74358,Party_74358,MH58AB74358,10792.815
74359,Party_74359,MH59AB74359,8027.662
74360,Party_74360,MH60AB74360,5419.038
74361,Party_74361,MH61AB74361,5220.278
74362,Party_74362,MH62AB74362,9278.371
74363,Party_74363,MH63AB74363,14947.534
74364,Party_74364,MH64AB74364,13880.407
74365,Party_74365,MH65AB74365,6425.157
74366,Party_74366,MH66AB74366,6822.194
74367,Party_74367,MH67AB74367,8957.872
74368,Party_74368,MH68AB74368,11174.292
74369,Party_74369,MH69AB74369,10395.77
74370,Party_74370,MH70AB74370,7013.644
74371,Party_74371,MH71AB74371,8278.393
74372,Party_74372,MH72AB74372,5515.876
74373,Party_74373,MH73AB74373,13408.702
74374,Party_74374,MH74AB74374,4617.96
74375,Party_74375,MH75AB74375,11491.663
74376,Party_74376,MH76AB74376,5963.716
74377,Party_74377,MH77AB74377,5434.062
74378,Party_74378,MH78AB74378,2699.996
74379,Party_74379,MH79AB74379,9590.144
74380,Party_74380,MH80AB74380,12101.582
74381,Party_74381,MH81AB74381,13326.915
74382,Party_74382,MH82AB74382,13152.671
74383,Party_74383,MH83AB74383,12114.958
74384,Party_74384,MH84AB74384,11552.492
74385,Party_74385,MH85AB74385,7223.052
74386,Party_74386,MH86AB74386,5221.042
74387,Party_74387,MH87AB74387,4165.247
74388,Party_74388,MH88AB74388,9054.824
74389,Party_74389,MH89AB74389,3892.139
74390,Party_74390,MH90AB74390,4035.57
74391,Party_74391,MH91AB74391,4285.407
74392,Party_74392,MH92AB74392,3526.436
74393,Party_74393,MH93AB74393,12999.864
74394,Party_74394,MH94AB74394,9568.194
74395,Party_74395,MH95AB74395,14554.91
74396,Party_74396,MH96AB74396,7321.84
74397,Party_74397,MH97AB74397,11713.613
74398,Party_74398,MH98AB74398,3108.479
74399,Party_74399,MH99AB74399,4494.572
74400,Party_74400,MH00AB74400,13934.775
74401,Party_74401,MH01AB74401,14391.086
74402,Party_74402,MH02AB74402,14793.989
74403,Party_74403,MH03AB74403,7692.402
74404,Party_74404,MH04AB74404,8466.319
74405,Party_74405,MH05AB74405,11357.635
74406,Party_74406,MH06AB74406,3883.986
74407,Party_74407,MH07AB74407,12283.688
74408,Party_74408,MH08AB74408,3266.082
74409,Party_74409,MH09AB74409,9822.305
74410,Party_74410,MH10AB74410,11065.872
74411,Party_74411,MH11AB74411,7757.596
74412,Party_74412,MH12AB74412,8914.029
74413,Party_74413,MH13AB74413,12807.905
74414,Party_74414,MH14AB74414,12333.678
74415,Party_74415,MH15AB74415,7077.494
74416,Party_74416,MH16AB74416,8307.904
74417,Party_74417,MH17AB74417,14157.896
74418,Party_74418,MH18AB74418,7094.776
74419,Party_74419,MH19AB74419,10341.172
74420,Party_74420,MH20AB74420,8862.15
74421,Party_74421,MH21AB74421,11213.266
74422,Party_74422,MH22AB74422,7320.41
74423,Party_74423,MH23AB74423,8257.193
74424,Party_74424,MH24AB74424,10207.696
74425,Party_74425,MH25AB74425,6350.132
74426,Party_74426,MH26AB74426,8802.522
74427,Party_74427,MH27AB74427,9229.803
74428,Party_74428,MH28AB74428,5235.563
74429,Party_74429,MH29AB74429,6265.383
74430,Party_74430,MH30AB74430,7213.402
74431,Party_74431,MH31AB74431,4126.237
74432,Party_74432,MH32AB74432,6212.009
74433,Party_74433,MH33AB74433,6833.912
74434,Party_74434,MH34AB74434,4801.027
74435,Party_74435,MH35AB74435,4283.171
74436,Party_74436,MH36AB74436,5634.27
74437,Party_74437,MH37AB74437,10834.509
