die_number,dimension1,dimension2,dimension3,dimension4,wt_kg_p_mt,die_diagram
74004,40.42,24.5,2,0,0.761,die_profile_images/.net_data/f496874c-3a90-4170-b068-d823d1125db8_74004.jpg
74005,50.78,24.5,2,0,0.833,die_profile_images/.net_data/4cb73c0a-cb86-4bcd-91aa-515f519313b5_74005.jpg
74006,18.27,12.37,0,0,0.198,die_profile_images/.net_data/6d31c8e7-c983-4b10-9ed8-d86c10b7bd8d_74006.jpg
74007,37.09,35.41,1.3,0,0.383,die_profile_images/.net_data/bd7dd40e-6ff3-4ad3-bc46-37521c3c32de_74007.jpg
74008,48.82,37.09,1.3,0,0.658,die_profile_images/.net_data/900b8efb-5906-4364-afd2-8e6c37791b04_74008.jpg
74009,65,27,1.3,0,0.812,die_profile_images/2021/05/09/125329/74009.jpg
74010,40.42,24.5,1.3,0,0.681,die_profile_images/2021/05/09/125441/74010.jpg
74011,50.79,24.5,1.3,0,0.814,die_profile_images/2021/05/09/125946/74011.jpg
74012,40.42,24.5,2,0,0.641,die_profile_images/2021/05/09/043547/74012.jpg
74013,16.2,16.05,1.25,0,0.223,die_profile_images/2021/05/09/043702/74013.jpg
74014,40,13,1.25,0,0.482,die_profile_images/2021/05/09/043830/74014.jpg
74015,65,27,1.3,0,0.774,die_profile_images/2021/05/09/043947/74015.jpg
74016,50.79,24.5,1.3,0,0.774,die_profile_images/2021/05/09/044051/74016.jpg
74017,155,35,1.8,0,2.18,die_profile_images/2023/06/09/111520/74017.jpg
74018,42.1,27.2,1.5,0,0.629,die_profile_images/2023/06/09/111733/74018.jpg
74019,42.1,28,1.2,0,0.613,die_profile_images/2023/06/09/112842/74019.jpg
74020,42.1,43.13,2,0,1.032,die_profile_images/2023/06/09/113018/74020.jpg
74021,78.5,55,2.45,0,1.861,die_profile_images/2023/06/09/113605/74021.jpg
74021,78.5,42.7,1.7,0,1.861,die_profile_images/2023/06/09/121319/74021.jpg
74022,77,25,1.7,0,1.091,die_profile_images/2023/06/09/113902/74022.jpg
74023,147,25,2,0,2.171,die_profile_images/2023/06/09/114216/74023.jpg
74024,76.95,47.4,1.8,0,1.03,die_profile_images/2024/02/02/100636/74024.jpg
74025,18.7,11.9,8.75,0,0.141,die_profile_images/2024/06/21/031059/74025.jpg
74026,42.1,37.5,9.1,0,0.25,die_profile_images/2023/06/09/115248/74026.jpg
74027,47.8,21.3,1.8,0,0.459,die_profile_images/2023/06/09/115420/74027.jpg
74028,47.8,21.3,1.8,0,0.407,die_profile_images/2023/06/09/115643/74028.jpg
74029,60,60,2.5,0,2.328,die_profile_images/2023/06/09/115848/74029.jpg
74029,60,60,2.5,0,2.328,die_profile_images/2023/06/09/122116/74029.jpg
74030,26.3,11.8,17.03,0,0.757,die_profile_images/2023/06/09/120058/74030.jpg
74031,90,35,1.8,0,1.339,die_profile_images/2023/06/09/120300/74031.jpg
74032,50,43.72,2,0,0.807,die_profile_images/2023/06/09/120511/74032.jpg
74033,42.2,38.7,1.5,0,0.922,die_profile_images/2023/06/09/120649/74033.jpg
74034,34.8,21,3,0,0.817,die_profile_images/2023/10/01/113915/74034.jpg
74035,60,47.5,1.6,0,1.139,die_profile_images/2023/10/01/023913/74035.jpg
74036,42.48,28,1.5,0,0.65,die_profile_images/2023/10/01/025943/74036.jpg
74037,76.1,47.5,1.31,0,1.268,die_profile_images/2023/10/01/024621/74037.jpg
74038,121.8,47.5,1.4,0,1.894,die_profile_images/2023/10/01/030251/74038.jpg
74039,105.8,47.5,1.3,0,1.616,die_profile_images/2023/10/01/030701/74039.jpg
74040,84.83,28,1.8,0,1.307,die_profile_images/2023/10/01/030937/74040.jpg
74041,24,11,5,0,0.404,die_profile_images/2024/02/21/103718/74041.jpg
74042,42.2,38.7,1.5,0,0.97,die_profile_images/2024/02/21/104054/74042.jpg
74043,117.5,1.4,18,0,0.94,die_profile_images/2025/01/29/024441/74043.jpg
74044,144,24.65,1.5,0,0.872,die_profile_images/2025/01/29/024628/74044.jpg
74045,144,25.5,1.8,0,1,die_profile_images/2025/01/29/025203/74045.jpg
74046,100,9.5,2,0,0.73,die_profile_images/2025/01/29/025318/74046.jpg
74047,125,17,2,0,1.13,die_profile_images/2025/04/14/052632/74047.jpg
74048,25.6,20.6,1.2,0,0.152,die_profile_images/2025/04/14/052822/74048.jpg
75001,23,16,1.7,0,0.299,die_profile_images/2021/04/04/100339/75001.jpg
75002,55,50,1.8,0,0.854,die_profile_images/2021/04/04/100637/75002.jpg
75003,58.4,25.9,0.9,0,0.367,die_profile_images/2021/04/11/110852/75003.jpg
75004,40,18.5,1,0,0.28,die_profile_images/2021/05/14/043230/75004.jpg
75005,53.35,10.5,2.5,0,0.765,die_profile_images/2021/08/16/110955/75005.jpg
75006,32,12.7,2.3,0,0.45,die_profile_images/2021/08/16/111128/75006.jpg
75851,83,35,3,0,1.76,die_profile_images/2022/03/15/113817/75851.jpg
75852,76,35,3,0,1.917,die_profile_images/2022/03/15/113846/75852.jpg
75853,65,22,3,0,0.913,die_profile_images/2022/03/15/114526/75853.jpg
75854,115,35,3,0,2.897,die_profile_images/2022/03/15/114712/75854.jpg
75951,32,12.69,1.7,0,0.436,die_profile_images/2021/11/30/054241/75006.jpg
75952,53.35,10.5,2.5,0,0.766,die_profile_images/2022/09/03/111017/75952.jpg
76001,40.1,37.1,1.5,0,0.862,die_profile_images/2021/03/17/054452/76001.jpg
76002,33.8,26,3,0,0.902,die_profile_images/2021/03/17/054642/76002.jpg
76003,82.5,37.9,1.3,0,1.399,die_profile_images/2021/03/17/054831/76003.jpg
76004,127.5,37.9,1.3,0,1.97,die_profile_images/2021/03/17/055328/76004.jpg
76005,65,30.6,1.5,0,0.814,die_profile_images/2021/03/17/055449/76005.jpg
76006,56.5,30,1.5,0,0.737,die_profile_images/2021/03/17/055652/76006.jpg
76007,42.8,20,1.5,0,0.528,die_profile_images/2021/03/17/055845/76007.jpg
76008,77.8,20,1.5,0,0.884,die_profile_images/2021/03/17/060044/76008.jpg
76009,77.8,20,1.5,0,0.865,die_profile_images/2021/03/17/060212/76009.jpg
76010,70.5,60,1.5,0,1.242,die_profile_images/2021/03/17/060456/76010.jpg
76011,57.6,26.6,1.5,0,0.735,die_profile_images/2021/03/17/060717/76011.jpg
76012,28,17,1.6,0,0.269,die_profile_images/2021/03/17/060856/76012.jpg
76013,12.2,8,1.3,0,0.122,die_profile_images/2021/03/17/061312/76013.jpg
76014,82.5,47.4,1.3,0,0.96,die_profile_images/2021/03/17/061501/76014.jpg
76015,127.5,47.4,1.3,0,1.294,die_profile_images/2021/03/17/061621/76015.jpg
76016,68,57.4,1.4,0,1.014,die_profile_images/2021/03/17/061806/76016.jpg
76017,59.2,18,2,0,0.715,die_profile_images/2021/04/04/040310/76017.jpg
76018,99.2,18,2.5,0,1.519,die_profile_images/2021/04/04/040437/76018.jpg
76019,99.2,18,2.8,0,1.519,die_profile_images/2021/04/04/040601/76019.jpg
76020,112,52,1.5,0,2.202,die_profile_images/2021/04/07/095645/76020.jpg
76021,112,14.9,1.5,0,1.562,die_profile_images/2021/04/07/095936/76021.jpg
76022,35.6,20.7,1.3,0,0.491,die_profile_images/2021/04/07/100211/76022.jpg
76023,35,28.5,1.5,0,0.614,die_profile_images/2021/04/07/100349/76023.jpg
76024,35,30.7,1.4,0,0.605,die_profile_images/2021/04/07/100534/76024.jpg
76025,66.36,40.1,1.6,0,1.11,die_profile_images/2021/06/30/115111/76025.jpg
76026,72.2,7.3,1.6,0,0.328,die_profile_images/2021/06/30/120026/76026.jpg
76027,19.5,4.4,1.8,0,0.106,die_profile_images/2021/06/30/121216/76027.jpg
76028,99.2,18,2.8,0,1.516,die_profile_images/2021/08/14/103655/76028.jpg
76029,99.2,18,2.8,0,1.516,die_profile_images/2021/08/14/103845/76029.jpg
76030,24.9,22.25,3.1,0,0.344,die_profile_images/2022/08/24/110017/76030JPG.jpg
76031,37.66,51,1.8,0,0.769,die_profile_images/2024/03/08/110909/76031.jpg
76032,33.23,52.19,1.3,0,0.9,die_profile_images/2024/03/08/111020/76032.jpg
76033,37.66,14.9,1.8,0,0.574,die_profile_images/2024/03/08/111151/76033.jpg
76034,33.23,17.12,1.8,0,0.516,die_profile_images/2024/03/08/111346/76034.jpg
76035,35.35,51.22,2.5,0,0.883,die_profile_images/2024/03/08/111443/76035.jpg
76036,58.63,17.15,1.8,0,0.78,die_profile_images/2024/03/08/111608/76036.jpg
76037,58.63,52.22,1.3,0,1.2,die_profile_images/2024/03/08/111716/76037.jpg
76038,51.22,47.33,2.5,0,0.866,die_profile_images/2024/06/24/115759/76038.jpg
76201,50.8,7.8,1.1,0,0.362,die_profile_images/2022/08/24/101840/76201JPG.jpg
76202,50.8,25.4,1.56,0,0.545,die_profile_images/2022/08/24/102137/76202JPG.jpg
76203,50.8,35.56,1.78,0,0.66,die_profile_images/2022/08/24/102257/76203JPG.jpg
76204,38.1,7.75,1.14,0,0.251,die_profile_images/2022/08/24/102358/76204JPG.jpg
76205,50.8,31.93,2.54,0,0.899,die_profile_images/2022/08/24/102507/76205JPG.jpg
76206,31.75,7.75,1.14,0,0.212,die_profile_images/2022/08/24/102621/76206JPG.jpg
76207,44.45,50.79,2.54,0,0.985,die_profile_images/2022/08/24/102756/76207JPG.jpg
76208,101.6,44.45,2.54,0,1.682,die_profile_images/2022/08/24/102854/76208JPG.jpg
76209,63.5,31.93,1.59,0,0.697,die_profile_images/2022/08/24/103047/76209JPG.jpg
76210,50.79,35.56,2.03,0,0.876,die_profile_images/2022/08/24/103158/76210JPG.jpg
76211,63.5,31.93,2.54,0,1.093,die_profile_images/2022/08/24/103335/76211JPG.jpg
76212,63.5,44.45,2.54,0,1.174,die_profile_images/2022/08/24/103435/76212JPG.jpg
76401,50,17,2,0,1.016,die_profile_images/2025/01/17/041532/76401.jpg
76402,19,50,2,0,0.414,die_profile_images/2025/01/17/041736/76402.jpg
76403,42,17.5,2,0,0.845,die_profile_images/2025/01/17/042300/76403.jpg
76404,12,36.5,1.5,0,0.462,die_profile_images/2025/01/17/041915/76404.jpg
76405,12,12,1.5,0,0.157,die_profile_images/2025/01/17/042122/76405.jpg
76501,38,26,0,0,2.365,die_profile_images/2024/09/19/102754/76501.jpg
76502,44,28,0,0,2.612,die_profile_images/2024/09/19/102909/76502.jpg
76701,67,21.25,2.75,0,1.571,die_profile_images/2022/11/04/113710/76701.jpg
76702,93.2,55.1,5,0,4.278,die_profile_images/2023/04/07/110331/76702.jpg
76703,94.5,20.54,1.5,0,0.532,die_profile_images/2023/04/07/110755/76703.jpg
76704,60,34,7,0,2.526,die_profile_images/2023/04/07/110954/76704.jpg
76705,30,25,1.7,0,0.559,die_profile_images/2023/04/07/111129/76705.jpg
76706,40,31.5,1.5,0,0.652,die_profile_images/2023/04/07/111250/76706.jpg
76707,80,50,9,0,3.424,die_profile_images/2023/04/07/111439/76707.jpg
76708,50,48.5,4.5,0,2.067,die_profile_images/2023/09/01/102323/76708.jpg
76709,14.41,8.2,2.1,0,0.207,die_profile_images/2024/04/13/120534/76709.jpg
77001,60,17.51,1.5,0,0.885,die_profile_images/2021/04/04/114227/77001.jpg
77002,60,50,0,0,1.604,die_profile_images/2021/04/04/114339/77002.jpg
77003,64.4,6.89,1.5,0,0.299,die_profile_images/2022/05/16/024705/77003.jpg
77004,22.42,18.7,2,0,0.319,die_profile_images/2022/05/16/022112/DIE_NO-77004.jpg
77005,83.04,17.49,2.25,0,0.965,die_profile_images/2022/05/16/120200/77005.jpg
77006,83.5,17.49,2.25,0,0.971,die_profile_images/2022/05/16/025404/77006.jpg
77007,120,42.5,1.8,0,2.293,die_profile_images/2022/05/16/121019/77007.jpg
77008,81.63,19.4,2,0,1.433,die_profile_images/2022/05/16/121302/77008.jpg
77009,120,42.5,1.5,0,1.401,die_profile_images/2022/05/16/121645/77009.jpg
77010,75.98,42.5,1.49,0,1.768,die_profile_images/2023/07/12/121116/77010.jpg
77011,118.38,42.5,1.8,0,2.645,die_profile_images/2023/07/12/121322/77011.jpg
77012,75.98,42.5,1.5,0,1.146,die_profile_images/2023/07/12/121454/77012.jpg
77013,118.38,42.5,1.5,0,1.436,die_profile_images/2023/07/12/121712/77013.jpg
77014,63.14,31.63,2,0,1.152,die_profile_images/2023/07/12/121911/77014.jpg
77015,96.58,17.5,1.75,0,1.07,die_profile_images/2023/07/12/122102/77015.jpg
77016,30.8,24.8,2,0,0.48,die_profile_images/2023/07/12/122359/77016.jpg
77017,40.58,10.5,1.5,0,0.43,die_profile_images/2023/07/12/122531/77017.jpg
77018,19,13,2,0,0.21,die_profile_images/2023/07/12/122710/77018.jpg
77019,24.63,19,2,0,0.467,die_profile_images/2023/07/12/122904/77019.jpg
77020,25.1,2.02,1.9,0,0.232,die_profile_images/2023/07/12/123051/77020.jpg
77201,120,58,2,0,0.836,die_profile_images/2023/04/02/052533/77201.jpg
77202,160.1,14.5,2.5,0,1.269,die_profile_images/2023/04/02/052648/77202.jpg
77203,126.02,17.9,2.5,0,1.2,die_profile_images/2023/04/02/052840/77203.jpg
77204,135.02,70.5,2.5,0,1.397,die_profile_images/2023/04/02/053006/77204.jpg
77205,25,10,1.2,0,0.125,die_profile_images/2024/12/09/110645/77205.jpg
78001,37,86.2,6,0,3.223,die_profile_images/2022/04/04/120904/78001.jpg
78002,45.4,117.3,6.9,0,5.544,die_profile_images/2022/04/04/121001/78002.jpg
78003,25.5,25.5,1.6,0,0.521,die_profile_images/2022/04/04/121102/78003.jpg
78004,40.2,40.1,1.8,0,0.942,die_profile_images/2022/04/04/121159/78004.jpg
78005,63.49,44.53,1.6,0,1.253,die_profile_images/2022/04/04/121255/78005.jpg
78006,56.98,71.48,1.8,0,2.191,die_profile_images/2022/04/04/121426/78006.jpg
78007,51.6,51.6,1.6,0,1.134,die_profile_images/2022/04/04/121539/78007.jpg
78008,50.27,47.93,1.6,0,0.934,die_profile_images/2022/04/04/121635/78008.jpg
78009,35,35,1.5,0,0.443,die_profile_images/2022/04/08/061907/78009.jpg
78010,40.2,40.2,3.95,0,0.714,die_profile_images/2022/04/08/062022/78010.jpg
79001,150,50,2,0,2.448,die_profile_images/2022/04/14/021229/rectangular_tube.jpg
79001,150,50,2,0,2.116,die_profile_images/2022/04/14/022423/rectangular_tube.jpg
80001,55.5,40,1.5,0,0.543,die_profile_images/2023/06/17/035136/80001.jpg
80002,75,40,1.75,0,1.082,die_profile_images/2023/06/17/035246/80002.jpg
80003,45,15,1.5,0,0.392,die_profile_images/2023/06/17/035409/80003.jpg
80004,35.5,22.5,1.25,0,0.557,die_profile_images/2023/06/17/035514/80004.jpg
80005,61,48,2,0,0.868,die_profile_images/2023/06/17/035641/80005.jpg
80006,65.5,40,1.5,0,0.585,die_profile_images/2023/06/17/035743/80006.jpg
80007,85,50,1.7,0,1.297,die_profile_images/2023/06/17/035844/80007.jpg
80008,45.5,23.5,1.25,0,0.625,die_profile_images/2023/06/17/035940/80008.jpg
80009,55,13.5,1.6,0,0.329,die_profile_images/2023/06/17/040051/80009.jpg
80010,56.6,34.35,1.6,0,0.591,die_profile_images/2023/06/17/040215/80010.jpg
80011,85.5,40,1.5,0,0.664,die_profile_images/2023/06/17/040316/80011.jpg
80012,60,59,1.5,0,1.429,die_profile_images/2023/06/17/040421/80012.jpg
80013,80,59,1.75,0,1.721,die_profile_images/2023/06/17/040528/80013.jpg
80014,84,70,1.75,0,1.65,die_profile_images/2023/10/16/103627/80014.jpg
80015,68.3,26,1.3,0,0.743,die_profile_images/2023/10/16/103926/80015.jpg
80016,75,13.5,1.6,0,0.534,die_profile_images/2023/10/08/104013/80016.jpg
80017,75,14.75,1.6,0,0.68,die_profile_images/2023/10/16/104025/80017.jpg
80018,105.5,40,1.75,0,0.814,die_profile_images/2023/10/16/104052/80018.jpg
80019,90,84,1.75,0,1.511,die_profile_images/2023/06/17/042122/80019.jpg
80020,85.5,27.5,1.25,0,0.919,die_profile_images/2023/06/17/042233/80020.jpg
80021,95,14.75,1.6,0,0.703,die_profile_images/2023/06/17/042331/80021.jpg
80022,100,59,38,0,2.029,die_profile_images/2023/06/17/042436/80022.jpg
80023,30,18,1.5,0,0.426,die_profile_images/2023/06/17/042538/80023.jpg
80024,70.3,25.57,2.25,0,0.471,die_profile_images/2023/06/17/042637/80024.jpg
80025,41.81,13.43,1.5,0,0.261,die_profile_images/2023/06/17/042742/80025.jpg
80026,39.86,15.38,1.5,0,0.232,die_profile_images/2023/06/17/042900/80026.jpg
80027,59.93,13.5,1.25,0,0.315,die_profile_images/2023/06/17/042955/80027.jpg
80028,80,15,2,0,0.557,die_profile_images/2023/06/17/043054/80028.jpg
80029,95,13.5,1.6,0,0.502,die_profile_images/2023/06/17/043153/80029.jpg
80030,77.51,77.51,2,0,0.909,die_profile_images/2023/06/17/043258/80030.jpg
80031,57.51,57.51,1.6,0,0.576,die_profile_images/2023/06/17/043416/80031.jpg
80032,77.25,14.95,1.6,0,0.816,die_profile_images/2023/06/17/043729/80032.jpg
80033,30,10,1.5,0,0.216,die_profile_images/2023/06/17/043837/80033.jpg
80034,8.8,7.5,1,0,0.085,die_profile_images/2023/06/17/044023/80034.jpg
80035,39,22.74,1.5,0,0.612,die_profile_images/2023/06/17/044118/80035.jpg
80036,103.58,4.35,2,0,0.629,die_profile_images/2023/06/17/044240/80036.jpg
80037,27.75,12,1,0,0.214,die_profile_images/2023/06/17/044341/80037.jpg
80038,80,59,3,0,2.464,die_profile_images/2023/06/17/044539/80038.jpg
80039,27.72,20.05,2,0,0.497,die_profile_images/2023/06/17/044642/80039.jpg
80040,72.5,48,2,0,0.93,die_profile_images/2023/06/17/044847/80040.jpg
80041,59,50,3,0,1.36,die_profile_images/2023/06/17/045007/80041.jpg
80042,45,25,2,0,0.416,die_profile_images/2023/06/17/045240/80042.jpg
80043,55,25,2,0,0.499,die_profile_images/2023/06/17/045449/80043.jpg
80044,100,100,2.25,0,2.38,die_profile_images/2023/06/17/045541/80044.jpg
80045,75,25,2,0,0.582,die_profile_images/2023/06/17/045628/80045.jpg
80046,29.03,7.8,1,0,0.127,die_profile_images/2023/06/18/095559/80046.jpg
80047,50,30,1.25,0,0.71,die_profile_images/2023/06/18/095701/80047.jpg
80048,50,44,1.25,0,0.505,die_profile_images/2023/06/18/095800/80048.jpg
80049,80,62.65,1.5,0,1.051,die_profile_images/2023/06/18/100238/80049.jpg
80050,60,48.6,21,11,1.273,die_profile_images/2023/06/18/100415/80050.jpg
80051,60,62.65,1.5,0,0.896,die_profile_images/2023/06/18/100824/80051.jpg
80052,80,25,1.25,0,0.846,die_profile_images/2023/06/18/100925/80052.jpg
80053,42.95,42.4,30,2,0.795,die_profile_images/2023/06/18/101035/80053.jpg
80054,60,20,1.25,0,0.696,die_profile_images/2023/06/18/101131/80054.jpg
80055,80,20,1.5,0,0.707,die_profile_images/2023/06/18/101243/80055.jpg
80056,95,25,2,0,0.74,die_profile_images/2023/06/18/101438/80056.jpg
80057,113.25,25.23,2.7,0,1.625,die_profile_images/2023/06/18/101535/80057.jpg
80058,50,30,1.25,0,0.886,die_profile_images/2023/10/16/111411/80058.jpg
80059,34.94,34.94,2,0,0.625,die_profile_images/2023/06/18/101723/80059.jpg
80060,64.48,24.73,1.8,0,0.398,die_profile_images/2023/06/18/101818/80060.jpg
80061,47.75,47.75,1.25,0,0.613,die_profile_images/2023/06/18/101914/80061.jpg
80062,54.25,54.25,1.75,0,0.628,die_profile_images/2023/06/18/104428/80062.jpg
80063,65.7,54.84,3,0,0.553,die_profile_images/2023/06/18/104710/80063.jpg
80064,50,20,1.25,0,0.598,die_profile_images/2023/06/18/104807/80064.jpg
80065,62.65,50,1.5,0,0.845,die_profile_images/2023/06/18/104903/80065.jpg
80066,85,50,2.5,0,0.972,die_profile_images/2023/06/18/105039/80066.jpg
80067,135.5,27.5,1.25,0,1.253,die_profile_images/2023/06/18/105157/80067.jpg
80068,145,22,1.75,0,0.821,die_profile_images/2023/06/18/105254/80068.jpg
80069,70.5,25.95,2,0,0.688,die_profile_images/2023/06/18/105427/80069.jpg
80070,77.65,40,1.75,0,0.525,die_profile_images/2023/06/18/105519/80070.jpg
80071,100,10,2,0,0.6,die_profile_images/2023/06/18/105734/80071.jpg
80072,100,47.65,2,0,1.158,die_profile_images/2023/06/18/105825/80072.jpg
80073,40,18.34,1.5,0,0.513,die_profile_images/2023/06/18/105924/80073.jpg
80074,51.96,13.5,1.6,0,0.35,die_profile_images/2023/06/18/110027/80074.jpg
80075,60,24.98,1.3,0,0.516,die_profile_images/2023/06/18/110116/80075.jpg
80076,32,18,1.5,0,0.437,die_profile_images/2023/06/18/110248/80076.jpg
80077,37.5,22.5,1.25,0,0.577,die_profile_images/2023/06/18/110428/80077.jpg
80078,87.5,26,2,0,1.2,die_profile_images/2023/06/18/110557/80078.jpg
80079,52,8,1.25,0,0.303,die_profile_images/2023/06/18/110648/80079.jpg
80080,80,62.65,1.5,0,1.234,die_profile_images/2023/06/18/110745/80080.jpg
80081,60.54,77.5,2,0,1.185,die_profile_images/2023/06/18/111151/80081.jpg
80082,32,19,1.9,0,0.592,die_profile_images/2023/06/18/111313/80082.jpg
80083,92.5,48,2,0,1.038,die_profile_images/2023/06/18/111408/80083.jpg
80084,46,34.35,1.6,0,0.548,die_profile_images/2023/06/18/111502/80084.jpg
80085,50,33,2,0,0.945,die_profile_images/2023/06/18/111559/80085.jpg
80086,45,40,1.35,0,0.591,die_profile_images/2023/06/18/111658/80086.jpg
80087,55.1,30,1.3,0,0.403,die_profile_images/2023/06/18/111743/80087.jpg
80089,85.1,30,1.3,0,0.508,die_profile_images/2023/06/18/111845/80089.jpg
80090,59,40,1.3,0,0.672,die_profile_images/2023/06/18/112024/80090.jpg
80091,70,59,1.3,0,0.883,die_profile_images/2023/06/18/112134/80091.jpg
80092,45,20,1.3,0,0.308,die_profile_images/2023/06/18/112536/80092.jpg
80093,75,20,1.3,0,0.414,die_profile_images/2023/06/18/112644/80093.jpg
80094,100,59,3,0,1.737,die_profile_images/2023/06/18/112752/80094.jpg
80095,105.1,30,1.3,0,0.579,die_profile_images/2023/06/18/113037/80095.jpg
80096,95,20,1.3,0,0.484,die_profile_images/2023/06/18/113224/80096.jpg
80097,90,50,1.3,0,1.023,die_profile_images/2023/10/16/113400/80097.jpg
80098,80,54,3,0,1.569,die_profile_images/2023/06/18/113500/80098.jpg
80099,80,60,3,0,2.729,die_profile_images/2023/06/18/113554/80099.jpg
80100,84.5,44.5,1.5,0,1.197,die_profile_images/2023/10/05/033213/80102.jpg
80101,55,15,1.75,0,0.422,die_profile_images/2023/06/18/114339/80101.jpg
80102,36.3,30,1.5,0,0.653,die_profile_images/2025/02/15/021710/80102.jpg
80103,80,59,2.25,0,1.641,die_profile_images/2023/04/07/122658/80103.jpg
80104,49.75,44.5,1.5,0,1.641,die_profile_images/2023/06/18/114616/80104.jpg
80105,30.46,21.46,1.5,0,0.316,die_profile_images/2023/06/18/115015/80105.jpg
80106,44.5,44.5,1.5,0,0.461,die_profile_images/2023/06/18/115059/80106.jpg
80107,50,22.03,1.5,0,0.505,die_profile_images/2023/06/07/021424/80107_0t6u2RK.jpg
80108,67.5,26,1.3,0,0.663,die_profile_images/2024/10/05/114034/80108.jpg
80109,147.9,13.38,1.3,0,0.672,die_profile_images/2024/12/02/035841/80109.jpg
80110,45,13.5,1.6,0,0.285,die_profile_images/2024/12/25/110808/80110.jpg
80111,37.51,14.75,2.47,0,0.401,die_profile_images/2025/05/03/115629/80111.jpg
80501,41.8,30,1.5,0,0.729,die_profile_images/2023/06/18/025909/80501.jpg
80502,71.8,30,1.5,0,0.864,die_profile_images/2023/06/18/030044/80502.jpg
80503,108.77,44.23,1.75,0,0.89,die_profile_images/2023/06/18/030302/80503.jpg
80504,50,43.3,1.5,0,1.02,die_profile_images/2023/06/18/030410/80504.jpg
80505,46,26,2,0,0.463,die_profile_images/2023/06/18/030603/80505.jpg
80506,39.26,8.75,1.2,0,0.202,die_profile_images/2023/06/18/030720/80506.jpg
80507,46,26,2,0,0.478,die_profile_images/2023/06/18/030937/80507.jpg
80508,51.8,30,1.4,0,0.781,die_profile_images/2023/06/18/031155/80508.jpg
80509,83.1,30.5,1.25,0,0.922,die_profile_images/2023/06/18/031352/80509.jpg
80510,104.5,104.5,3,0,1.322,die_profile_images/2023/06/18/031710/80510.jpg
80511,97.5,97.5,2,0,1.527,die_profile_images/2023/06/18/031825/80511.jpg
80512,90,85,2,0,1.867,die_profile_images/2023/06/18/031925/80512.jpg
80513,94,9.25,1.5,0,0.385,die_profile_images/2023/06/18/032139/80513.jpg
80514,102,36.3,2,0,1.62,die_profile_images/2023/06/18/032250/80514.jpg
80515,100,18,2,0,0.785,die_profile_images/2023/06/18/032358/80515.jpg
80516,100,20,1.5,0,1.03,die_profile_images/2023/06/18/032511/80516.jpg
80517,105.5,40,2,0,1.103,die_profile_images/2023/06/18/032639/80517.jpg
80518,50,43.3,1.5,0,1.168,die_profile_images/2023/06/18/032755/80518.jpg
80519,108.36,97.27,1.5,0,1.204,die_profile_images/2023/06/18/032854/80519.jpg
80520,36.3,35,2,0,0.766,die_profile_images/2023/06/18/033016/80520.jpg
80521,108.76,49.48,2,0,0.879,die_profile_images/2023/06/18/033141/80521.jpg
80522,41.8,20,1.25,0,0.306,die_profile_images/2023/06/18/033302/80522.jpg
80523,108.77,34.76,1.75,0,0.893,die_profile_images/2023/06/18/033406/80523.jpg
80524,30.9,29.83,1.25,0,0.364,die_profile_images/2023/06/18/033525/80524.jpg
80525,87.8,30,1.75,0,1.223,die_profile_images/2023/06/18/033632/80525.jpg
80526,75,44.5,2,0,1.719,die_profile_images/2023/06/18/033746/80526.jpg
